Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Price (IDR)
2020-11-30,Collagen Peptides,Protein,166,22.64,3758.24,0.02,1,UK,Amazon,373560.0
2020-11-30,Electrolyte Powder,Hydration,163,14.42,2350.46,0.09,5,USA,Amazon,237930.0
2020-12-07,Fish Oil,Omega,172,52.15,8969.8,0.11,2,USA,Amazon,860475.0
2020-12-07,Pre-Workout,Performance,145,59.81,8672.45,0.12,2,USA,Amazon,986865.0
2020-12-07,Creatine,Performance,154,30.87,4753.98,0.04,0,Canada,Amazon,509355.0
2020-12-07,Collagen Peptides,Protein,147,17.19,2526.93,0.0,0,Canada,Amazon,283635.0
2020-12-07,Ashwagandha,Herbal,158,46.61,7364.38,0.06,3,UK,Amazon,769065.0
2020-12-07,Iron Supplement,Mineral,149,38.29,5705.21,0.23,2,Canada,Amazon,631785.0
2020-12-14,Vitamin C,Vitamin,151,37.15,5609.65,0.03,1,USA,Amazon,612975.0
2020-12-14,Fish Oil,Omega,131,32.34,4236.54,0.19,0,Canada,Amazon,533610.0
2020-12-14,Multivitamin,Vitamin,136,56.33,7660.88,0.18,1,UK,Amazon,929445.0
2020-12-14,Creatine,Performance,140,48.84,6837.6,0.17,2,USA,Amazon,805860.0
2020-12-14,Ashwagandha,Herbal,185,26.93,4982.05,0.0,2,USA,Amazon,444345.0
2020-12-14,Electrolyte Powder,Hydration,138,52.51,7246.38,0.07,4,USA,Amazon,866415.0
2020-12-21,BCAA,Amino Acid,154,58.12,8950.48,0.13,0,UK,Amazon,958980.0
2020-12-21,Collagen Peptides,Protein,152,30.9,4696.8,0.21,3,USA,Amazon,509850.0
2020-12-21,Melatonin,Sleep Aid,140,21.78,3049.2,0.18,3,Canada,Amazon,359370.0
2020-12-21,Iron Supplement,Mineral,150,36.78,5517.0,0.1,3,UK,Amazon,606870.0
2020-12-21,Electrolyte Powder,Hydration,150,34.52,5178.0,0.21,3,UK,Amazon,569580.0
2020-12-28,Whey Protein,Protein,146,34.6,5051.6,0.14,1,USA,Amazon,570900.0
2020-12-28,Vitamin C,Vitamin,161,26.7,4298.7,0.03,1,UK,Amazon,440550.0
2020-12-28,Multivitamin,Vitamin,151,27.83,4202.33,0.11,4,USA,Amazon,459195.0
2020-12-28,Zinc,Mineral,165,53.72,8863.8,0.09,2,USA,Amazon,886380.0
2020-12-28,Collagen Peptides,Protein,143,16.33,2335.19,0.04,1,Canada,Amazon,269445.0
2020-12-28,Ashwagandha,Herbal,172,23.49,4040.28,0.18,2,UK,Amazon,387585.0
2020-12-28,Biotin,Vitamin,162,35.49,5749.38,0.08,0,USA,Amazon,585585.0
2020-12-28,Green Tea Extract,Fat Burner,142,47.82,6790.44,0.13,0,USA,Amazon,789030.0
2021-01-04,Fish Oil,Omega,159,16.8,2671.2,0.21,0,UK,Amazon,277200.0
2021-01-04,Ashwagandha,Herbal,140,20.47,2865.8,0.02,2,USA,Amazon,337755.0
2021-01-04,Melatonin,Sleep Aid,146,42.51,6206.46,0.02,4,UK,Amazon,701415.0
2021-01-04,Green Tea Extract,Fat Burner,133,27.54,3662.82,0.19,2,UK,Amazon,454410.0
2021-01-11,Vitamin C,Vitamin,137,52.16,7145.92,0.16,2,UK,Amazon,860640.0
2021-01-11,Pre-Workout,Performance,149,26.87,4003.63,0.0,1,Canada,Amazon,443355.0
2021-01-11,Melatonin,Sleep Aid,148,32.61,4826.28,0.04,1,USA,Amazon,538065.0
2021-01-11,Electrolyte Powder,Hydration,145,50.44,7313.8,0.09,1,USA,Amazon,832260.0
2021-01-18,Fish Oil,Omega,152,14.07,2138.64,0.05,4,USA,Amazon,232155.0
2021-01-18,Pre-Workout,Performance,151,22.16,3346.16,0.19,0,Canada,Amazon,365640.0
2021-01-18,Collagen Peptides,Protein,151,57.25,8644.75,0.17,0,Canada,Amazon,944625.0
2021-01-18,Ashwagandha,Herbal,145,35.19,5102.55,0.21,2,USA,Amazon,580635.0
2021-01-18,Melatonin,Sleep Aid,144,55.61,8007.84,0.05,0,Canada,Amazon,917565.0
2021-01-25,Vitamin C,Vitamin,167,53.67,8962.89,0.01,3,UK,Amazon,885555.0
2021-01-25,Multivitamin,Vitamin,145,29.8,4321.0,0.05,1,UK,Amazon,491700.0
2021-01-25,Pre-Workout,Performance,146,48.1,7022.6,0.13,5,USA,Amazon,793650.0
2021-01-25,Collagen Peptides,Protein,134,23.44,3140.96,0.01,2,Canada,Amazon,386760.0
2021-01-25,Ashwagandha,Herbal,147,55.33,8133.51,0.05,2,UK,Amazon,912945.0
2021-01-25,Green Tea Extract,Fat Burner,160,51.19,8190.4,0.16,4,USA,Amazon,844635.0
2021-02-01,Whey Protein,Protein,178,31.22,5557.16,0.18,2,Canada,Amazon,515130.0
2021-02-01,Fish Oil,Omega,145,21.09,3058.05,0.2,0,UK,Amazon,347985.0
2021-02-01,Iron Supplement,Mineral,136,44.85,6099.6,0.14,1,USA,Amazon,740025.0
2021-02-01,Electrolyte Powder,Hydration,147,10.29,1512.63,0.02,3,Canada,Amazon,169785.0
2021-02-08,Zinc,Mineral,143,48.2,6892.6,0.06,0,UK,Amazon,795300.0
2021-02-08,Collagen Peptides,Protein,131,19.98,2617.38,0.09,1,Canada,Amazon,329670.0
2021-02-08,Biotin,Vitamin,155,55.34,8577.7,0.15,0,Canada,Amazon,913110.0
2021-02-15,Multivitamin,Vitamin,134,50.39,6752.26,0.06,0,USA,Amazon,831435.0
2021-02-15,BCAA,Amino Acid,151,21.66,3270.66,0.22,1,Canada,Amazon,357390.0
2021-02-15,Zinc,Mineral,128,20.89,2673.92,0.17,2,UK,Amazon,344685.0
2021-02-15,Ashwagandha,Herbal,149,56.5,8418.5,0.14,2,UK,Amazon,932250.0
2021-02-22,Fish Oil,Omega,156,59.64,9303.84,0.1,1,USA,Amazon,984060.0
2021-02-22,Electrolyte Powder,Hydration,158,36.02,5691.16,0.24,4,UK,Amazon,594330.0
2021-03-01,Fish Oil,Omega,169,28.33,4787.77,0.15,0,UK,Amazon,467445.0
2021-03-01,Collagen Peptides,Protein,153,35.15,5377.95,0.02,2,USA,Amazon,579975.0
2021-03-01,Melatonin,Sleep Aid,149,56.59,8431.91,0.05,1,UK,Amazon,933735.0
2021-03-01,Biotin,Vitamin,135,33.03,4459.05,0.23,3,Canada,Amazon,544995.0
2021-03-08,Whey Protein,Protein,165,30.8,5082.0,0.24,1,UK,Amazon,508200.0
2021-03-08,Vitamin C,Vitamin,139,18.64,2590.96,0.09,3,USA,Amazon,307560.0
2021-03-08,BCAA,Amino Acid,149,48.32,7199.68,0.12,1,UK,Amazon,797280.0
2021-03-08,Collagen Peptides,Protein,159,32.34,5142.06,0.0,3,USA,Amazon,533610.0
2021-03-08,Magnesium,Mineral,145,43.87,6361.15,0.18,4,UK,Amazon,723855.0
2021-03-08,Green Tea Extract,Fat Burner,148,51.4,7607.2,0.19,0,UK,Amazon,848100.0
2021-03-15,Whey Protein,Protein,177,22.0,3894.0,0.02,4,USA,Amazon,363000.0
2021-03-15,Creatine,Performance,152,57.98,8812.96,0.2,2,USA,Amazon,956670.0
2021-03-15,Magnesium,Mineral,164,32.43,5318.52,0.13,2,Canada,Amazon,535095.0
2021-03-15,Ashwagandha,Herbal,161,42.3,6810.3,0.04,4,UK,Amazon,697950.0
2021-03-15,Melatonin,Sleep Aid,146,11.02,1608.92,0.05,1,Canada,Amazon,181830.0
2021-03-15,Iron Supplement,Mineral,176,43.85,7717.6,0.19,0,UK,Amazon,723525.0
2021-03-22,Fish Oil,Omega,144,31.64,4556.16,0.12,2,UK,Amazon,522060.0
2021-03-22,Pre-Workout,Performance,157,27.84,4370.88,0.15,3,UK,Amazon,459360.0
2021-03-22,Zinc,Mineral,147,55.91,8218.77,0.1,0,Canada,Amazon,922515.0
2021-03-22,Collagen Peptides,Protein,151,50.22,7583.22,0.02,2,USA,Amazon,828630.0
2021-03-22,Green Tea Extract,Fat Burner,134,16.63,2228.42,0.19,1,Canada,Amazon,274395.0
2021-03-22,Electrolyte Powder,Hydration,154,15.2,2340.8,0.24,3,USA,Amazon,250800.0
2021-03-29,Whey Protein,Protein,141,35.92,5064.72,0.12,1,Canada,Amazon,592680.0
2021-03-29,Fish Oil,Omega,158,52.99,8372.42,0.11,1,USA,Amazon,874335.0
2021-03-29,Zinc,Mineral,154,34.32,5285.28,0.13,0,UK,Amazon,566280.0
2021-03-29,Electrolyte Powder,Hydration,148,37.19,5504.12,0.08,1,USA,Amazon,613635.0
2021-04-05,Whey Protein,Protein,154,43.1,6637.4,0.11,3,UK,Amazon,711150.0
2021-04-05,Fish Oil,Omega,156,18.15,2831.4,0.2,3,UK,Amazon,299475.0
2021-04-05,Multivitamin,Vitamin,170,55.2,9384.0,0.08,2,Canada,Amazon,910800.0
2021-04-05,Pre-Workout,Performance,123,46.02,5660.46,0.11,0,UK,Amazon,759330.0
2021-04-05,Ashwagandha,Herbal,158,15.31,2418.98,0.12,0,Canada,Amazon,252615.0
2021-04-05,Biotin,Vitamin,142,12.03,1708.26,0.23,3,UK,Amazon,198495.0
2021-04-05,Green Tea Extract,Fat Burner,142,11.56,1641.52,0.24,1,UK,Amazon,190740.0
2021-04-05,Electrolyte Powder,Hydration,156,57.45,8962.2,0.06,1,Canada,Amazon,947925.0
2021-04-12,Multivitamin,Vitamin,141,36.68,5171.88,0.24,1,UK,Amazon,605220.0
2021-04-12,Collagen Peptides,Protein,151,34.01,5135.51,0.09,1,Canada,Amazon,561165.0
2021-04-12,Electrolyte Powder,Hydration,140,44.53,6234.2,0.14,1,USA,Amazon,734745.0
2021-04-19,Vitamin C,Vitamin,153,32.33,4946.49,0.06,3,USA,Amazon,533445.0
2021-04-19,Pre-Workout,Performance,149,15.03,2239.47,0.08,2,Canada,Amazon,247995.0
2021-04-19,Magnesium,Mineral,148,40.2,5949.6,0.22,6,UK,Amazon,663300.0
2021-04-19,Iron Supplement,Mineral,166,27.15,4506.9,0.03,1,UK,Amazon,447975.0
2021-04-26,Whey Protein,Protein,153,15.47,2366.91,0.1,1,USA,Amazon,255255.0
2021-04-26,Pre-Workout,Performance,154,51.85,7984.9,0.25,0,UK,Amazon,855525.0
2021-04-26,Zinc,Mineral,158,40.63,6419.54,0.15,2,Canada,Amazon,670395.0
2021-04-26,Collagen Peptides,Protein,155,14.23,2205.65,0.03,1,UK,Amazon,234795.0
2021-04-26,Melatonin,Sleep Aid,141,45.2,6373.2,0.24,1,UK,Amazon,745800.0
2021-05-03,Whey Protein,Protein,153,55.83,8541.99,0.18,2,UK,Amazon,921195.0
2021-05-03,Vitamin C,Vitamin,146,16.01,2337.46,0.13,2,UK,Amazon,264165.0
2021-05-03,Multivitamin,Vitamin,164,54.74,8977.36,0.03,5,Canada,Amazon,903210.0
2021-05-03,Collagen Peptides,Protein,165,17.86,2946.9,0.17,2,UK,Amazon,294690.0
2021-05-03,Melatonin,Sleep Aid,120,41.17,4940.4,0.01,0,Canada,Amazon,679305.0
2021-05-03,Biotin,Vitamin,148,31.91,4722.68,0.07,0,USA,Amazon,526515.0
2021-05-03,Green Tea Extract,Fat Burner,157,20.01,3141.57,0.08,2,UK,Amazon,330165.0
2021-05-03,Iron Supplement,Mineral,128,13.66,1748.48,0.2,2,USA,Amazon,225390.0
2021-05-10,Fish Oil,Omega,167,35.88,5991.96,0.14,2,UK,Amazon,592020.0
2021-05-10,Creatine,Performance,141,56.8,8008.8,0.17,1,UK,Amazon,937200.0
2021-05-10,Zinc,Mineral,157,23.86,3746.02,0.25,2,Canada,Amazon,393690.0
2021-05-10,Magnesium,Mineral,160,52.04,8326.4,0.01,1,Canada,Amazon,858660.0
2021-05-10,Electrolyte Powder,Hydration,129,18.2,2347.8,0.18,1,UK,Amazon,300300.0
2021-05-17,Multivitamin,Vitamin,138,14.39,1985.82,0.1,2,UK,Amazon,237435.0
2021-05-17,Green Tea Extract,Fat Burner,124,31.58,3915.92,0.06,1,USA,Amazon,521070.0
2021-05-17,Iron Supplement,Mineral,141,55.3,7797.3,0.14,1,USA,Amazon,912450.0
2021-05-24,Vitamin C,Vitamin,147,53.83,7913.01,0.04,1,USA,Amazon,888195.0
2021-05-24,Multivitamin,Vitamin,148,33.23,4918.04,0.21,2,UK,Amazon,548295.0
2021-05-24,BCAA,Amino Acid,157,24.79,3892.03,0.12,1,USA,Amazon,409035.0
2021-05-24,Collagen Peptides,Protein,138,27.89,3848.82,0.0,3,USA,Amazon,460185.0
2021-05-24,Iron Supplement,Mineral,141,38.85,5477.85,0.06,1,Canada,Amazon,641025.0
2021-05-31,Pre-Workout,Performance,160,51.09,8174.4,0.19,2,USA,Amazon,842985.0
2021-05-31,Creatine,Performance,145,28.18,4086.1,0.16,3,USA,Amazon,464970.0
2021-05-31,Collagen Peptides,Protein,173,57.51,9949.23,0.02,2,Canada,Amazon,948915.0
2021-05-31,Melatonin,Sleep Aid,155,55.29,8569.95,0.13,0,UK,Amazon,912285.0
2021-05-31,Biotin,Vitamin,171,46.59,7966.89,0.18,1,USA,Amazon,768735.0
2021-05-31,Electrolyte Powder,Hydration,140,25.74,3603.6,0.03,1,USA,Amazon,424710.0
2021-06-07,Pre-Workout,Performance,149,32.82,4890.18,0.22,1,Canada,Amazon,541530.0
2021-06-07,Zinc,Mineral,155,15.46,2396.3,0.2,0,UK,Amazon,255090.0
2021-06-14,Whey Protein,Protein,139,44.15,6136.85,0.17,4,USA,Amazon,728475.0
2021-06-14,Multivitamin,Vitamin,153,59.41,9089.73,0.1,0,USA,Amazon,980265.0
2021-06-14,Green Tea Extract,Fat Burner,141,51.19,7217.79,0.03,3,UK,Amazon,844635.0
2021-06-14,Electrolyte Powder,Hydration,134,34.05,4562.7,0.09,1,USA,Amazon,561825.0
2021-06-21,Fish Oil,Omega,140,12.02,1682.8,0.02,0,Canada,Amazon,198330.0
2021-06-21,Pre-Workout,Performance,151,53.67,8104.17,0.1,1,UK,Amazon,885555.0
2021-06-21,Zinc,Mineral,146,22.75,3321.5,0.03,0,Canada,Amazon,375375.0
2021-06-21,Collagen Peptides,Protein,143,18.7,2674.1,0.19,0,Canada,Amazon,308550.0
2021-06-21,Ashwagandha,Herbal,142,53.56,7605.52,0.05,0,UK,Amazon,883740.0
2021-06-21,Biotin,Vitamin,153,20.15,3082.95,0.11,2,USA,Amazon,332475.0
2021-06-28,Vitamin C,Vitamin,154,52.99,8160.46,0.06,5,UK,Amazon,874335.0
2021-06-28,Pre-Workout,Performance,127,36.03,4575.81,0.19,1,USA,Amazon,594495.0
2021-06-28,Biotin,Vitamin,146,53.35,7789.1,0.19,3,USA,Amazon,880275.0
2021-07-05,Fish Oil,Omega,162,33.39,5409.18,0.16,3,UK,Amazon,550935.0
2021-07-05,Multivitamin,Vitamin,152,25.86,3930.72,0.07,1,USA,Amazon,426690.0
2021-07-05,Pre-Workout,Performance,123,50.63,6227.49,0.03,0,UK,Amazon,835395.0
2021-07-05,BCAA,Amino Acid,148,48.18,7130.64,0.11,2,USA,Amazon,794970.0
2021-07-05,Collagen Peptides,Protein,153,35.75,5469.75,0.04,2,Canada,Amazon,589875.0
2021-07-05,Magnesium,Mineral,165,34.58,5705.7,0.24,1,USA,Amazon,570570.0
2021-07-05,Biotin,Vitamin,150,39.17,5875.5,0.13,1,Canada,Amazon,646305.0
2021-07-05,Iron Supplement,Mineral,148,27.51,4071.48,0.11,0,Canada,Amazon,453915.0
2021-07-12,Fish Oil,Omega,182,32.5,5915.0,0.01,2,Canada,Amazon,536250.0
2021-07-12,BCAA,Amino Acid,161,15.75,2535.75,0.17,1,USA,Amazon,259875.0
2021-07-19,Fish Oil,Omega,148,32.62,4827.76,0.11,0,Canada,Amazon,538230.0
2021-07-19,Creatine,Performance,149,39.29,5854.21,0.17,2,UK,Amazon,648285.0
2021-07-19,Ashwagandha,Herbal,160,18.53,2964.8,0.22,2,Canada,Amazon,305745.0
2021-07-26,Whey Protein,Protein,150,52.37,7855.5,0.0,1,UK,Amazon,864105.0
2021-07-26,Fish Oil,Omega,151,30.92,4668.92,0.18,3,Canada,Amazon,510180.0
2021-07-26,Pre-Workout,Performance,155,30.91,4791.05,0.23,5,UK,Amazon,510015.0
2021-07-26,Magnesium,Mineral,154,31.25,4812.5,0.07,1,Canada,Amazon,515625.0
2021-07-26,Green Tea Extract,Fat Burner,167,30.6,5110.2,0.01,1,UK,Amazon,504900.0
2021-08-02,Vitamin C,Vitamin,162,40.31,6530.22,0.08,2,USA,Amazon,665115.0
2021-08-02,Multivitamin,Vitamin,156,10.6,1653.6,0.13,2,USA,Amazon,174900.0
2021-08-02,Creatine,Performance,127,50.3,6388.1,0.07,2,Canada,Amazon,829950.0
2021-08-02,Iron Supplement,Mineral,133,40.49,5385.17,0.05,0,UK,Amazon,668085.0
2021-08-02,Electrolyte Powder,Hydration,165,26.38,4352.7,0.05,1,UK,Amazon,435270.0
2021-08-09,Ashwagandha,Herbal,156,39.31,6132.36,0.09,2,Canada,Amazon,648615.0
2021-08-09,Electrolyte Powder,Hydration,122,52.68,6426.96,0.06,3,Canada,Amazon,869220.0
2021-08-16,Zinc,Mineral,157,44.91,7050.87,0.08,0,UK,Amazon,741015.0
2021-08-16,Magnesium,Mineral,135,38.93,5255.55,0.02,3,UK,Amazon,642345.0
2021-08-16,Green Tea Extract,Fat Burner,149,51.46,7667.54,0.11,2,Canada,Amazon,849090.0
2021-08-16,Electrolyte Powder,Hydration,153,18.21,2786.13,0.03,4,USA,Amazon,300465.0
2021-08-23,Vitamin C,Vitamin,155,54.68,8475.4,0.1,1,Canada,Amazon,902220.0
2021-08-23,Pre-Workout,Performance,142,10.27,1458.34,0.14,1,UK,Amazon,169455.0
2021-08-23,Collagen Peptides,Protein,133,23.75,3158.75,0.02,1,Canada,Amazon,391875.0
2021-08-23,Melatonin,Sleep Aid,157,57.13,8969.41,0.2,2,USA,Amazon,942645.0
2021-08-23,Biotin,Vitamin,141,27.02,3809.82,0.12,1,UK,Amazon,445830.0
2021-08-23,Iron Supplement,Mineral,170,46.25,7862.5,0.11,2,USA,Amazon,763125.0
2021-08-23,Electrolyte Powder,Hydration,144,38.91,5603.04,0.12,2,Canada,Amazon,642015.0
2021-08-30,Vitamin C,Vitamin,128,50.65,6483.2,0.01,2,UK,Amazon,835725.0
2021-08-30,Multivitamin,Vitamin,146,15.73,2296.58,0.25,1,Canada,Amazon,259545.0
2021-09-06,Multivitamin,Vitamin,151,33.05,4990.55,0.08,1,USA,Amazon,545325.0
2021-09-06,Pre-Workout,Performance,174,54.46,9476.04,0.12,2,Canada,Amazon,898590.0
2021-09-06,BCAA,Amino Acid,168,58.09,9759.12,0.1,2,USA,Amazon,958485.0
2021-09-06,Creatine,Performance,140,36.04,5045.6,0.07,2,UK,Amazon,594660.0
2021-09-06,Collagen Peptides,Protein,147,58.08,8537.76,0.13,2,Canada,Amazon,958320.0
2021-09-06,Ashwagandha,Herbal,151,16.74,2527.74,0.12,0,USA,Amazon,276210.0
2021-09-06,Melatonin,Sleep Aid,134,40.25,5393.5,0.16,1,UK,Amazon,664125.0
2021-09-13,Vitamin C,Vitamin,162,14.66,2374.92,0.18,4,Canada,Amazon,241890.0
2021-09-13,Fish Oil,Omega,156,57.28,8935.68,0.11,2,Canada,Amazon,945120.0
2021-09-13,BCAA,Amino Acid,146,26.47,3864.62,0.13,3,Canada,Amazon,436755.0
2021-09-13,Creatine,Performance,164,14.65,2402.6,0.15,2,USA,Amazon,241725.0
2021-09-13,Collagen Peptides,Protein,146,33.8,4934.8,0.03,3,Canada,Amazon,557700.0
2021-09-13,Ashwagandha,Herbal,150,26.74,4011.0,0.17,2,Canada,Amazon,441210.0
2021-09-13,Biotin,Vitamin,138,12.12,1672.56,0.16,0,USA,Amazon,199980.0
2021-09-13,Electrolyte Powder,Hydration,155,12.24,1897.2,0.07,1,Canada,Amazon,201960.0
2021-09-20,Vitamin C,Vitamin,146,26.81,3914.26,0.07,1,Canada,Amazon,442365.0
2021-09-20,Creatine,Performance,141,52.33,7378.53,0.13,2,USA,Amazon,863445.0
2021-09-20,Ashwagandha,Herbal,139,40.81,5672.59,0.11,0,Canada,Amazon,673365.0
2021-09-27,Whey Protein,Protein,166,13.91,2309.06,0.2,3,Canada,Amazon,229515.0
2021-09-27,Fish Oil,Omega,147,24.24,3563.28,0.13,1,UK,Amazon,399960.0
2021-09-27,Zinc,Mineral,152,59.93,9109.36,0.06,2,UK,Amazon,988845.0
2021-09-27,Ashwagandha,Herbal,140,19.94,2791.6,0.13,0,UK,Amazon,329010.0
2021-09-27,Green Tea Extract,Fat Burner,152,30.08,4572.16,0.24,2,UK,Amazon,496320.0
2021-10-04,Vitamin C,Vitamin,132,29.0,3828.0,0.12,0,UK,Amazon,478500.0
2021-10-04,Fish Oil,Omega,143,32.43,4637.49,0.16,0,Canada,Amazon,535095.0
2021-10-04,Pre-Workout,Performance,156,44.18,6892.08,0.0,2,USA,Amazon,728970.0
2021-10-04,BCAA,Amino Acid,149,57.73,8601.77,0.23,3,USA,Amazon,952545.0
2021-10-04,Creatine,Performance,150,33.25,4987.5,0.17,3,Canada,Amazon,548625.0
2021-10-04,Collagen Peptides,Protein,142,15.61,2216.62,0.07,2,USA,Amazon,257565.0
2021-10-04,Magnesium,Mineral,154,19.32,2975.28,0.02,1,UK,Amazon,318780.0
2021-10-04,Green Tea Extract,Fat Burner,149,40.45,6027.05,0.07,0,USA,Amazon,667425.0
2021-10-04,Iron Supplement,Mineral,151,13.79,2082.29,0.17,2,USA,Amazon,227535.0
2021-10-11,Whey Protein,Protein,143,56.96,8145.28,0.17,0,Canada,Amazon,939840.0
2021-10-11,Fish Oil,Omega,129,28.16,3632.64,0.21,1,UK,Amazon,464640.0
2021-10-11,Multivitamin,Vitamin,148,48.72,7210.56,0.01,2,Canada,Amazon,803880.0
2021-10-11,Pre-Workout,Performance,137,27.4,3753.8,0.12,1,USA,Amazon,452100.0
2021-10-11,Creatine,Performance,159,42.26,6719.34,0.21,0,USA,Amazon,697290.0
2021-10-11,Zinc,Mineral,150,39.34,5901.0,0.21,0,Canada,Amazon,649110.0
2021-10-11,Electrolyte Powder,Hydration,144,29.93,4309.92,0.0,2,Canada,Amazon,493845.0
2021-10-18,Creatine,Performance,132,24.31,3208.92,0.05,3,Canada,Amazon,401115.0
2021-10-18,Collagen Peptides,Protein,161,39.49,6357.89,0.05,1,USA,Amazon,651585.0
2021-10-18,Biotin,Vitamin,122,45.31,5527.82,0.2,1,UK,Amazon,747615.0
2021-10-18,Green Tea Extract,Fat Burner,157,18.0,2826.0,0.1,2,USA,Amazon,297000.0
2021-10-25,Vitamin C,Vitamin,164,37.6,6166.4,0.06,2,USA,Amazon,620400.0
2021-10-25,Zinc,Mineral,159,58.31,9271.29,0.21,1,USA,Amazon,962115.0
2021-10-25,Collagen Peptides,Protein,137,16.92,2318.04,0.19,1,USA,Amazon,279180.0
2021-10-25,Magnesium,Mineral,161,40.23,6477.03,0.17,0,UK,Amazon,663795.0
2021-10-25,Ashwagandha,Herbal,143,10.47,1497.21,0.01,3,USA,Amazon,172755.0
2021-10-25,Melatonin,Sleep Aid,157,44.4,6970.8,0.2,1,Canada,Amazon,732600.0
2021-11-01,Fish Oil,Omega,145,44.78,6493.1,0.23,1,UK,Amazon,738870.0
2021-11-01,Multivitamin,Vitamin,160,20.56,3289.6,0.13,0,Canada,Amazon,339240.0
2021-11-01,Magnesium,Mineral,157,33.02,5184.14,0.09,1,Canada,Amazon,544830.0
2021-11-01,Iron Supplement,Mineral,142,15.77,2239.34,0.1,3,UK,Amazon,260205.0
2021-11-01,Electrolyte Powder,Hydration,145,35.19,5102.55,0.16,4,USA,Amazon,580635.0
2021-11-08,Pre-Workout,Performance,153,12.91,1975.23,0.09,2,UK,Amazon,213015.0
2021-11-08,BCAA,Amino Acid,152,38.29,5820.08,0.09,4,USA,Amazon,631785.0
2021-11-08,Zinc,Mineral,142,14.21,2017.82,0.2,2,USA,Amazon,234465.0
2021-11-08,Iron Supplement,Mineral,163,21.37,3483.31,0.0,1,Canada,Amazon,352605.0
2021-11-15,Zinc,Mineral,155,40.17,6226.35,0.08,3,USA,Amazon,662805.0
2021-11-15,Collagen Peptides,Protein,166,26.24,4355.84,0.07,0,UK,Amazon,432960.0
2021-11-15,Ashwagandha,Herbal,134,54.88,7353.92,0.24,1,USA,Amazon,905520.0
2021-11-15,Biotin,Vitamin,149,11.61,1729.89,0.16,2,Canada,Amazon,191565.0
2021-11-15,Iron Supplement,Mineral,131,18.85,2469.35,0.01,3,Canada,Amazon,311025.0
2021-11-22,Vitamin C,Vitamin,135,37.91,5117.85,0.19,2,UK,Amazon,625515.0
2021-11-22,Fish Oil,Omega,140,47.86,6700.4,0.25,2,USA,Amazon,789690.0
2021-11-22,Pre-Workout,Performance,148,36.34,5378.32,0.08,1,Canada,Amazon,599610.0
2021-11-29,Fish Oil,Omega,133,38.36,5101.88,0.14,0,Canada,Amazon,632940.0
2021-11-29,Pre-Workout,Performance,161,52.9,8516.9,0.1,3,Canada,Amazon,872850.0
2021-11-29,Magnesium,Mineral,135,22.12,2986.2,0.05,0,Canada,Amazon,364980.0
2021-11-29,Melatonin,Sleep Aid,149,28.8,4291.2,0.16,1,UK,Amazon,475200.0
2021-11-29,Iron Supplement,Mineral,158,20.07,3171.06,0.06,1,UK,Amazon,331155.0
2021-12-06,Whey Protein,Protein,161,11.42,1838.62,0.16,4,Canada,Amazon,188430.0
2021-12-06,Fish Oil,Omega,154,37.09,5711.86,0.02,2,Canada,Amazon,611985.0
2021-12-06,Multivitamin,Vitamin,141,37.28,5256.48,0.18,2,UK,Amazon,615120.0
2021-12-06,Creatine,Performance,163,37.3,6079.9,0.05,1,USA,Amazon,615450.0
2021-12-06,Zinc,Mineral,143,58.35,8344.05,0.04,2,UK,Amazon,962775.0
2021-12-06,Collagen Peptides,Protein,157,12.02,1887.14,0.1,4,UK,Amazon,198330.0
2021-12-06,Magnesium,Mineral,150,14.2,2130.0,0.17,2,Canada,Amazon,234300.0
2021-12-13,Whey Protein,Protein,149,53.71,8002.79,0.09,0,Canada,Amazon,886215.0
2021-12-13,Fish Oil,Omega,169,55.41,9364.29,0.08,5,UK,Amazon,914265.0
2021-12-13,Multivitamin,Vitamin,151,21.17,3196.67,0.18,0,Canada,Amazon,349305.0
2021-12-13,Creatine,Performance,158,14.45,2283.1,0.17,0,USA,Amazon,238425.0
2021-12-13,Zinc,Mineral,161,30.85,4966.85,0.09,3,Canada,Amazon,509025.0
2021-12-13,Biotin,Vitamin,163,40.08,6533.04,0.15,1,USA,Amazon,661320.0
2021-12-13,Green Tea Extract,Fat Burner,169,33.24,5617.56,0.25,1,Canada,Amazon,548460.0
2021-12-20,Fish Oil,Omega,137,17.94,2457.78,0.05,4,UK,Amazon,296010.0
2021-12-20,Pre-Workout,Performance,161,21.87,3521.07,0.07,4,USA,Amazon,360855.0
2021-12-20,Creatine,Performance,138,40.05,5526.9,0.08,2,USA,Amazon,660825.0
2021-12-20,Biotin,Vitamin,162,22.59,3659.58,0.09,0,UK,Amazon,372735.0
2021-12-20,Green Tea Extract,Fat Burner,151,36.26,5475.26,0.24,3,Canada,Amazon,598290.0
2021-12-27,Vitamin C,Vitamin,145,44.73,6485.85,0.19,1,USA,Amazon,738045.0
2021-12-27,Pre-Workout,Performance,142,11.86,1684.12,0.01,2,Canada,Amazon,195690.0
2021-12-27,Biotin,Vitamin,152,15.23,2314.96,0.15,2,UK,Amazon,251295.0
2021-12-27,Green Tea Extract,Fat Burner,147,53.27,7830.69,0.07,0,USA,Amazon,878955.0
2022-01-03,Fish Oil,Omega,142,55.3,7852.6,0.23,4,USA,Amazon,912450.0
