Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Price (IDR)
2020-07-22,Vitamin C,Vitamin,158,36.62,5796.34,0.17,3,USA,Amazon,604301
2020-07-22,Whey Protein,Protein,150,25.88,3878.15,0.2,1,Canada,Amazon,426975
2020-07-22,Zinc,Mineral,127,37.21,4764.88,0.12,3,Canada,Amazon,613918
2020-07-23,Ashwagandha,Herbal,147,23.15,3433.86,0.15,1,USA,Amazon,381928
2020-07-23,BCAA,Amino Acid,138,51.06,7063.78,0.2,2,UK,Amazon,842549
2020-07-23,Biotin,Vitamin,145,21.14,3064.61,0.18,1,UK,Amazon,348731
2020-07-23,Fish Oil,Omega,159,41.86,6693.67,0.24,1,Canada,Amazon,690690
2020-07-23,Iron Supplement,Mineral,156,34.77,5443.83,0.18,1,USA,Amazon,573705
2020-07-23,Magnesium,Mineral,149,26.69,3953.79,0.07,0,Canada,Amazon,440397
2020-07-23,Vitamin C,Vitamin,158,36.8,5829.19,0.17,3,USA,Amazon,607224
2020-07-23,Whey Protein,Protein,150,25.81,3867.04,0.2,1,Canada,Amazon,425905
2020-07-23,Zinc,Mineral,127,37.09,4722.92,0.13,3,Canada,Amazon,611997
2020-07-24,Ashwagandha,Herbal,149,24.58,3680.43,0.12,1,USA,Amazon,405617
2020-07-24,BCAA,Amino Acid,140,50.89,7114.47,0.18,3,UK,Amazon,839709
2020-07-24,Biotin,Vitamin,145,19.79,2869.76,0.19,1,UK,Amazon,326559
2020-07-24,Fish Oil,Omega,159,41.15,6564.63,0.23,1,Canada,Amazon,679030
2020-07-24,Iron Supplement,Mineral,156,30.47,4763.71,0.16,2,USA,Amazon,502755
2020-07-24,Magnesium,Mineral,151,25.77,3838.98,0.07,1,Canada,Amazon,425276
2020-07-24,Vitamin C,Vitamin,158,36.98,5862.03,0.17,3,USA,Amazon,610146
2020-07-24,Whey Protein,Protein,149,25.75,3855.93,0.19,1,Canada,Amazon,424835
2020-07-24,Zinc,Mineral,126,36.97,4680.96,0.13,3,Canada,Amazon,610076
2020-07-25,Ashwagandha,Herbal,150,26.02,3927.01,0.09,1,USA,Amazon,429306
2020-07-25,BCAA,Amino Acid,142,50.72,7165.16,0.17,3,UK,Amazon,836868
2020-07-25,Biotin,Vitamin,145,18.45,2674.9,0.2,1,UK,Amazon,304386
2020-07-25,Fish Oil,Omega,158,40.45,6435.59,0.23,1,Canada,Amazon,667370
2020-07-25,Iron Supplement,Mineral,156,26.17,4083.59,0.15,2,USA,Amazon,431805
2020-07-25,Magnesium,Mineral,152,24.86,3724.16,0.08,1,Canada,Amazon,410155
2020-07-25,Vitamin C,Vitamin,159,37.16,5894.87,0.17,3,USA,Amazon,613069
2020-07-25,Whey Protein,Protein,149,25.68,3844.82,0.19,1,Canada,Amazon,423765
2020-07-25,Zinc,Mineral,125,36.86,4639.01,0.13,3,Canada,Amazon,608155
2020-07-26,Ashwagandha,Herbal,152,27.45,4173.59,0.05,1,USA,Amazon,452996
2020-07-26,BCAA,Amino Acid,143,50.55,7215.85,0.16,3,UK,Amazon,834028
2020-07-26,Biotin,Vitamin,145,17.1,2480.05,0.21,1,UK,Amazon,282213
2020-07-26,Fish Oil,Omega,158,39.74,6306.56,0.23,1,Canada,Amazon,655710
2020-07-26,Iron Supplement,Mineral,155,21.87,3403.47,0.13,2,USA,Amazon,360855
2020-07-26,Magnesium,Mineral,153,23.94,3609.35,0.08,1,Canada,Amazon,395034
2020-07-26,Vitamin C,Vitamin,159,37.33,5927.71,0.17,3,USA,Amazon,615992
2020-07-26,Whey Protein,Protein,149,25.62,3833.71,0.19,1,Canada,Amazon,422696
2020-07-26,Zinc,Mineral,125,36.74,4597.05,0.13,3,Canada,Amazon,606234
2020-07-27,Ashwagandha,Herbal,153,28.89,4420.17,0.02,1,USA,Amazon,476685
2020-07-27,BCAA,Amino Acid,144,50.38,7266.54,0.15,3,UK,Amazon,831188
2020-07-27,Biotin,Vitamin,145,15.76,2285.2,0.22,1,USA,Amazon,260040
2020-07-27,Fish Oil,Omega,157,39.03,6177.52,0.23,1,Canada,Amazon,644050
2020-07-27,Iron Supplement,Mineral,155,17.57,2723.35,0.12,2,USA,Amazon,289905
2020-07-27,Magnesium,Mineral,154,23.02,3494.53,0.08,1,Canada,Amazon,379912
2020-07-27,Vitamin C,Vitamin,159,37.51,5960.56,0.17,3,USA,Amazon,618915
2020-07-27,Whey Protein,Protein,149,25.55,3822.6,0.19,1,Canada,Amazon,421626
2020-07-27,Zinc,Mineral,124,36.62,4555.09,0.14,3,Canada,Amazon,604312
2020-07-28,Ashwagandha,Herbal,152,30.47,4622.38,0.05,1,USA,Amazon,502802
2020-07-28,BCAA,Amino Acid,146,50.2,7317.22,0.14,3,UK,Amazon,828347
2020-07-28,Biotin,Vitamin,144,17.77,2551.37,0.21,1,UK,Amazon,293181
2020-07-28,Fish Oil,Omega,157,38.33,6048.48,0.23,1,Canada,Amazon,632390
2020-07-28,Iron Supplement,Mineral,154,18.06,2787.73,0.13,2,USA,Amazon,298037
2020-07-28,Magnesium,Mineral,155,22.11,3379.71,0.09,1,Canada,Amazon,364791
2020-07-28,Vitamin C,Vitamin,159,37.69,5993.4,0.17,3,USA,Amazon,621838
2020-07-28,Whey Protein,Protein,149,25.49,3811.49,0.19,1,Canada,Amazon,420556
2020-07-28,Zinc,Mineral,123,36.51,4513.13,0.14,3,Canada,Amazon,602391
2020-07-29,Ashwagandha,Herbal,151,32.06,4824.58,0.08,1,USA,Amazon,528919
2020-07-29,BCAA,Amino Acid,148,50.03,7367.91,0.13,3,UK,Amazon,825507
2020-07-29,Biotin,Vitamin,144,19.78,2817.54,0.21,1,UK,Amazon,326323
2020-07-29,Fish Oil,Omega,156,37.62,5919.45,0.23,1,Canada,Amazon,620730
2020-07-29,Iron Supplement,Mineral,154,18.56,2852.11,0.13,2,USA,Amazon,306169
2020-07-29,Magnesium,Mineral,156,21.19,3264.9,0.09,1,Canada,Amazon,349670
2020-07-29,Vitamin C,Vitamin,159,37.86,6026.24,0.17,3,USA,Amazon,624761
2020-07-29,Whey Protein,Protein,149,25.42,3800.38,0.19,1,Canada,Amazon,419486
2020-07-29,Zinc,Mineral,122,36.39,4471.18,0.14,3,Canada,Amazon,600470
2020-07-30,Ashwagandha,Herbal,150,33.64,5026.79,0.11,1,USA,Amazon,555036
2020-07-30,BCAA,Amino Acid,149,49.86,7418.6,0.12,3,UK,Amazon,822666
2020-07-30,Biotin,Vitamin,143,21.79,3083.71,0.2,1,UK,Amazon,359464
2020-07-30,Fish Oil,Omega,156,36.91,5790.41,0.23,1,Canada,Amazon,609070
2020-07-30,Iron Supplement,Mineral,153,19.05,2916.49,0.14,2,USA,Amazon,314301
2020-07-30,Magnesium,Mineral,157,20.28,3150.08,0.1,1,Canada,Amazon,334549
2020-07-30,Vitamin C,Vitamin,159,38.04,6059.08,0.17,3,USA,Amazon,627684
2020-07-30,Whey Protein,Protein,149,25.36,3789.27,0.19,1,Canada,Amazon,418416
2020-07-30,Zinc,Mineral,122,36.28,4429.22,0.14,3,Canada,Amazon,598549
2020-07-31,Ashwagandha,Herbal,149,35.22,5229.0,0.14,1,USA,Amazon,581154
2020-07-31,BCAA,Amino Acid,150,49.69,7469.29,0.1,4,UK,Amazon,819826
2020-07-31,Biotin,Vitamin,143,23.79,3349.87,0.2,1,UK,Amazon,392606
2020-07-31,Fish Oil,Omega,155,36.21,5661.37,0.22,0,Canada,Amazon,597410
2020-07-31,Iron Supplement,Mineral,153,19.54,2980.88,0.14,2,USA,Amazon,322434
2020-07-31,Magnesium,Mineral,159,19.36,3035.27,0.1,2,Canada,Amazon,319428
2020-07-31,Vitamin C,Vitamin,159,38.22,6091.93,0.17,3,USA,Amazon,630606
2020-07-31,Whey Protein,Protein,149,25.29,3778.16,0.19,1,Canada,Amazon,417347
2020-07-31,Zinc,Mineral,121,36.16,4387.26,0.14,3,Canada,Amazon,596628
2020-08-01,Ashwagandha,Herbal,148,36.8,5431.21,0.17,1,USA,Amazon,607271
2020-08-01,BCAA,Amino Acid,152,49.51,7519.97,0.09,4,UK,Amazon,816986
2020-08-01,Biotin,Vitamin,142,25.8,3616.04,0.19,1,UK,Amazon,425747
2020-08-01,Fish Oil,Omega,155,35.5,5532.33,0.22,0,Canada,Amazon,585750
2020-08-01,Iron Supplement,Mineral,152,20.03,3045.26,0.15,2,USA,Amazon,330566
2020-08-01,Magnesium,Mineral,160,18.44,2920.45,0.1,2,Canada,Amazon,304307
2020-08-01,Vitamin C,Vitamin,159,38.4,6124.77,0.17,3,USA,Amazon,633529
2020-08-01,Whey Protein,Protein,149,25.23,3767.06,0.19,1,Canada,Amazon,416277
2020-08-01,Zinc,Mineral,120,36.04,4345.3,0.15,3,Canada,Amazon,594707
2020-08-02,Ashwagandha,Herbal,147,38.39,5633.41,0.2,1,USA,Amazon,633388
2020-08-02,BCAA,Amino Acid,154,49.34,7570.66,0.08,4,UK,Amazon,814145
2020-08-02,Biotin,Vitamin,142,27.81,3882.21,0.19,1,UK,Amazon,458889
2020-08-02,Fish Oil,Omega,154,34.79,5403.3,0.22,0,Canada,Amazon,574090
2020-08-02,Iron Supplement,Mineral,152,20.53,3109.64,0.15,2,USA,Amazon,338698
2020-08-02,Magnesium,Mineral,161,17.53,2805.64,0.11,2,Canada,Amazon,289186
2020-08-02,Vitamin C,Vitamin,159,38.57,6157.61,0.17,3,USA,Amazon,636452
2020-08-02,Whey Protein,Protein,149,25.16,3755.95,0.19,1,Canada,Amazon,415207
2020-08-02,Zinc,Mineral,120,35.93,4303.35,0.15,3,Canada,Amazon,592786
2020-08-03,Ashwagandha,Herbal,146,39.97,5835.62,0.23,1,USA,Amazon,659505
2020-08-03,BCAA,Amino Acid,155,49.17,7621.35,0.07,4,Canada,Amazon,811305
2020-08-03,Biotin,Vitamin,141,29.82,4148.38,0.18,1,UK,Amazon,492030
2020-08-03,Fish Oil,Omega,154,34.09,5274.26,0.22,0,Canada,Amazon,562430
2020-08-03,Iron Supplement,Mineral,151,21.02,3174.02,0.16,2,Canada,Amazon,346830
2020-08-03,Magnesium,Mineral,162,16.61,2690.82,0.11,2,Canada,Amazon,274065
2020-08-03,Vitamin C,Vitamin,160,38.75,6190.45,0.17,3,USA,Amazon,639375
2020-08-03,Whey Protein,Protein,149,25.1,3744.84,0.19,1,Canada,Amazon,414137
2020-08-03,Zinc,Mineral,119,35.81,4261.39,0.15,3,USA,Amazon,590865
2020-08-04,Ashwagandha,Herbal,146,36.39,5308.89,0.23,1,USA,Amazon,600459
2020-08-04,BCAA,Amino Acid,155,49.02,7588.45,0.07,4,UK,Amazon,808877
2020-08-04,Biotin,Vitamin,140,31.83,4414.55,0.17,1,UK,Amazon,525171
2020-08-04,Fish Oil,Omega,153,33.38,5145.22,0.22,0,Canada,Amazon,550770
2020-08-04,Iron Supplement,Mineral,153,21.05,3224.04,0.15,2,USA,Amazon,347325
2020-08-04,Magnesium,Mineral,161,16.92,2711.35,0.11,2,Canada,Amazon,279172
2020-08-04,Vitamin C,Vitamin,160,38.93,6223.29,0.17,3,USA,Amazon,642298
2020-08-04,Whey Protein,Protein,149,25.03,3733.73,0.19,1,Canada,Amazon,413068
2020-08-04,Zinc,Mineral,122,36.15,4425.76,0.15,3,Canada,Amazon,596404
2020-08-05,Ashwagandha,Herbal,145,32.81,4782.15,0.23,1,USA,Amazon,541412
2020-08-05,BCAA,Amino Acid,155,48.88,7555.55,0.06,4,UK,Amazon,806449
2020-08-05,Biotin,Vitamin,140,33.84,4680.72,0.17,1,UK,Amazon,558313
2020-08-05,Fish Oil,Omega,153,32.67,5016.19,0.22,0,Canada,Amazon,539110
2020-08-05,Iron Supplement,Mineral,155,21.08,3274.07,0.14,2,USA,Amazon,347820
2020-08-05,Magnesium,Mineral,160,17.23,2731.89,0.12,2,Canada,Amazon,284279
2020-08-05,Vitamin C,Vitamin,160,39.1,6256.14,0.17,3,USA,Amazon,645221
2020-08-05,Whey Protein,Protein,149,24.97,3722.62,0.19,1,Canada,Amazon,411998
2020-08-05,Zinc,Mineral,125,36.48,4590.14,0.15,3,Canada,Amazon,601944
2020-08-06,Ashwagandha,Herbal,145,29.23,4255.42,0.23,1,USA,Amazon,482366
2020-08-06,BCAA,Amino Acid,154,48.73,7522.64,0.06,3,UK,Amazon,804021
2020-08-06,Biotin,Vitamin,139,35.85,4946.89,0.16,1,UK,Amazon,591454
2020-08-06,Fish Oil,Omega,152,31.97,4887.15,0.22,0,Canada,Amazon,527450
2020-08-06,Iron Supplement,Mineral,157,21.11,3324.09,0.13,2,USA,Amazon,348315
2020-08-06,Magnesium,Mineral,159,17.54,2752.42,0.12,2,Canada,Amazon,289386
2020-08-06,Vitamin C,Vitamin,160,39.28,6288.98,0.17,3,USA,Amazon,648144
2020-08-06,Whey Protein,Protein,149,24.9,3711.51,0.19,1,Canada,Amazon,410928
2020-08-06,Zinc,Mineral,128,36.82,4754.51,0.14,2,Canada,Amazon,607483
2020-08-07,Ashwagandha,Herbal,145,25.66,3728.68,0.24,2,USA,Amazon,423319
2020-08-07,BCAA,Amino Acid,154,48.58,7489.74,0.05,3,UK,Amazon,801594
2020-08-07,Biotin,Vitamin,139,37.85,5213.05,0.16,1,UK,Amazon,624596
2020-08-07,Fish Oil,Omega,152,31.26,4758.11,0.21,0,Canada,Amazon,515790
2020-08-07,Iron Supplement,Mineral,160,21.14,3374.11,0.13,1,USA,Amazon,348810
2020-08-07,Magnesium,Mineral,158,17.85,2772.95,0.12,2,Canada,Amazon,294494
2020-08-07,Vitamin C,Vitamin,160,39.46,6321.82,0.17,3,USA,Amazon,651066
2020-08-07,Whey Protein,Protein,149,24.84,3700.4,0.19,1,Canada,Amazon,409858
2020-08-07,Zinc,Mineral,131,37.15,4918.88,0.14,2,Canada,Amazon,613022
2020-08-08,Ashwagandha,Herbal,145,22.08,3201.95,0.24,2,USA,Amazon,364273
2020-08-08,BCAA,Amino Acid,154,48.43,7456.84,0.05,3,UK,Amazon,799166
2020-08-08,Biotin,Vitamin,138,39.86,5479.22,0.15,1,UK,Amazon,657737
2020-08-08,Fish Oil,Omega,151,30.55,4629.07,0.21,0,Canada,Amazon,504130
2020-08-08,Iron Supplement,Mineral,162,21.17,3424.13,0.12,1,USA,Amazon,349305
2020-08-08,Magnesium,Mineral,157,18.16,2793.48,0.13,2,Canada,Amazon,299601
2020-08-08,Vitamin C,Vitamin,160,39.64,6354.66,0.17,3,USA,Amazon,653989
2020-08-08,Whey Protein,Protein,149,24.78,3689.29,0.19,1,Canada,Amazon,408788
2020-08-08,Zinc,Mineral,134,37.49,5083.26,0.14,2,Canada,Amazon,618561
2020-08-09,Ashwagandha,Herbal,144,18.5,2675.21,0.24,2,USA,Amazon,305226
2020-08-09,BCAA,Amino Acid,154,48.29,7423.94,0.04,3,UK,Amazon,796738
2020-08-09,Biotin,Vitamin,138,41.87,5745.39,0.15,1,UK,Amazon,690879
2020-08-09,Fish Oil,Omega,151,29.85,4500.04,0.21,0,Canada,Amazon,492470
2020-08-09,Iron Supplement,Mineral,164,21.2,3474.16,0.11,1,USA,Amazon,349800
2020-08-09,Magnesium,Mineral,156,18.47,2814.02,0.13,2,Canada,Amazon,304708
2020-08-09,Vitamin C,Vitamin,160,39.81,6387.51,0.17,3,USA,Amazon,656912
2020-08-09,Whey Protein,Protein,149,24.71,3678.18,0.19,1,Canada,Amazon,407719
2020-08-09,Zinc,Mineral,137,37.82,5247.63,0.14,2,Canada,Amazon,624101
2020-08-10,Ashwagandha,Herbal,144,14.92,2148.48,0.24,2,UK,Amazon,246180
2020-08-10,BCAA,Amino Acid,154,48.14,7391.04,0.04,2,UK,Amazon,794310
2020-08-10,Biotin,Vitamin,137,43.88,6011.56,0.14,1,Canada,Amazon,724020
2020-08-10,Fish Oil,Omega,150,29.14,4371.0,0.21,0,UK,Amazon,480810
2020-08-10,Iron Supplement,Mineral,166,21.23,3524.18,0.1,1,USA,Amazon,350295
2020-08-10,Magnesium,Mineral,155,18.78,2834.55,0.13,2,Canada,Amazon,309815
2020-08-10,Vitamin C,Vitamin,160,39.99,6420.35,0.17,3,USA,Amazon,659835
2020-08-10,Whey Protein,Protein,149,24.65,3667.07,0.19,1,Canada,Amazon,406649
2020-08-10,Zinc,Mineral,140,38.16,5412.0,0.13,2,Canada,Amazon,629640
2020-08-11,Ashwagandha,Herbal,144,16.1,2331.12,0.23,2,USA,Amazon,265568
2020-08-11,BCAA,Amino Acid,153,47.99,7358.13,0.04,2,UK,Amazon,791882
2020-08-11,Biotin,Vitamin,139,44.14,6159.68,0.15,1,UK,Amazon,728357
2020-08-11,Fish Oil,Omega,152,28.32,4277.38,0.21,0,Canada,Amazon,467315
2020-08-11,Iron Supplement,Mineral,165,21.02,3480.5,0.11,1,USA,Amazon,346824
2020-08-11,Magnesium,Mineral,154,19.09,2855.08,0.13,2,Canada,Amazon,314922
2020-08-11,Vitamin C,Vitamin,161,40.17,6453.19,0.17,3,USA,Amazon,662758
2020-08-11,Whey Protein,Protein,148,24.58,3655.96,0.19,1,Canada,Amazon,405579
2020-08-11,Zinc,Mineral,144,38.5,5576.38,0.13,1,Canada,Amazon,635179
2020-08-12,Ashwagandha,Herbal,145,17.27,2513.77,0.23,2,USA,Amazon,284955
2020-08-12,BCAA,Amino Acid,153,47.85,7325.23,0.03,2,UK,Amazon,789454
2020-08-12,Biotin,Vitamin,142,44.41,6307.79,0.15,1,UK,Amazon,732694
2020-08-12,Fish Oil,Omega,153,27.5,4183.77,0.21,0,Canada,Amazon,453821
2020-08-12,Iron Supplement,Mineral,165,20.81,3436.81,0.11,1,USA,Amazon,343353
2020-08-12,Magnesium,Mineral,153,19.4,2875.62,0.14,2,Canada,Amazon,320029
2020-08-12,Vitamin C,Vitamin,161,40.34,6486.03,0.17,3,USA,Amazon,665681
2020-08-12,Whey Protein,Protein,148,24.52,3644.85,0.19,1,Canada,Amazon,404509
2020-08-12,Zinc,Mineral,147,38.83,5740.75,0.13,1,Canada,Amazon,640719
2020-08-13,Ashwagandha,Herbal,145,18.44,2696.41,0.22,2,USA,Amazon,304342
2020-08-13,BCAA,Amino Acid,153,47.7,7292.33,0.03,2,UK,Amazon,787026
2020-08-13,Biotin,Vitamin,144,44.67,6455.91,0.16,1,UK,Amazon,737031
2020-08-13,Fish Oil,Omega,155,26.69,4090.15,0.21,0,Canada,Amazon,440326
2020-08-13,Iron Supplement,Mineral,164,20.6,3393.12,0.12,1,USA,Amazon,339882
2020-08-13,Magnesium,Mineral,152,19.71,2896.15,0.14,2,Canada,Amazon,325136
2020-08-13,Vitamin C,Vitamin,161,40.52,6518.87,0.17,3,USA,Amazon,668604
2020-08-13,Whey Protein,Protein,148,24.45,3633.74,0.19,1,Canada,Amazon,403440
2020-08-13,Zinc,Mineral,150,39.17,5905.13,0.13,1,Canada,Amazon,646258
2020-08-14,Ashwagandha,Herbal,146,19.62,2879.06,0.22,2,USA,Amazon,323730
2020-08-14,BCAA,Amino Acid,153,47.55,7259.43,0.02,2,UK,Amazon,784599
2020-08-14,Biotin,Vitamin,146,44.93,6604.03,0.16,2,UK,Amazon,741369
2020-08-14,Fish Oil,Omega,157,25.87,3996.53,0.21,0,Canada,Amazon,426831
2020-08-14,Iron Supplement,Mineral,164,20.39,3349.44,0.12,1,USA,Amazon,336411
2020-08-14,Magnesium,Mineral,151,20.01,2916.68,0.14,1,Canada,Amazon,330244
2020-08-14,Vitamin C,Vitamin,161,40.7,6551.72,0.17,3,USA,Amazon,671526
2020-08-14,Whey Protein,Protein,148,24.39,3622.63,0.19,1,Canada,Amazon,402370
2020-08-14,Zinc,Mineral,153,39.5,6069.5,0.13,1,Canada,Amazon,651797
2020-08-15,Ashwagandha,Herbal,146,20.8,3061.7,0.21,2,USA,Amazon,343118
2020-08-15,BCAA,Amino Acid,152,47.4,7226.52,0.02,1,UK,Amazon,782171
2020-08-15,Biotin,Vitamin,149,45.19,6752.15,0.17,2,UK,Amazon,745706
2020-08-15,Fish Oil,Omega,158,25.05,3902.92,0.21,0,Canada,Amazon,413337
2020-08-15,Iron Supplement,Mineral,163,20.18,3305.75,0.12,1,USA,Amazon,332941
2020-08-15,Magnesium,Mineral,150,20.32,2937.21,0.15,1,Canada,Amazon,335351
2020-08-15,Vitamin C,Vitamin,161,40.88,6584.56,0.17,3,USA,Amazon,674449
2020-08-15,Whey Protein,Protein,148,24.32,3611.52,0.19,1,Canada,Amazon,401300
2020-08-15,Zinc,Mineral,156,39.84,6233.87,0.12,0,Canada,Amazon,657336
2020-08-16,Ashwagandha,Herbal,147,21.97,3244.35,0.21,2,USA,Amazon,362505
2020-08-16,BCAA,Amino Acid,152,47.26,7193.62,0.01,1,UK,Amazon,779743
2020-08-16,Biotin,Vitamin,151,45.46,6900.26,0.17,2,UK,Amazon,750043
2020-08-16,Fish Oil,Omega,160,24.23,3809.3,0.21,0,Canada,Amazon,399842
2020-08-16,Iron Supplement,Mineral,163,19.97,3262.07,0.13,1,USA,Amazon,329470
2020-08-16,Magnesium,Mineral,149,20.63,2957.75,0.15,1,Canada,Amazon,340458
2020-08-16,Vitamin C,Vitamin,161,41.05,6617.4,0.17,3,USA,Amazon,677372
2020-08-16,Whey Protein,Protein,148,24.26,3600.42,0.19,1,Canada,Amazon,400230
2020-08-16,Zinc,Mineral,159,40.17,6398.25,0.12,0,Canada,Amazon,662876
2020-08-17,Ashwagandha,Herbal,147,23.15,3426.99,0.2,2,USA,Amazon,381892
2020-08-17,BCAA,Amino Acid,152,47.11,7160.72,0.01,1,UK,Amazon,777315
2020-08-17,Biotin,Vitamin,154,45.72,7048.38,0.18,2,UK,Amazon,754380
2020-08-17,Fish Oil,Omega,162,23.42,3715.68,0.22,0,Canada,Amazon,386348
2020-08-17,Iron Supplement,Mineral,162,19.76,3218.38,0.14,1,USA,Amazon,325999
2020-08-17,Magnesium,Mineral,148,20.94,2978.28,0.15,1,Canada,Amazon,345565
2020-08-17,Vitamin C,Vitamin,161,41.23,6650.24,0.17,3,USA,Amazon,680295
2020-08-17,Whey Protein,Protein,148,24.19,3589.31,0.19,1,Canada,Amazon,399160
2020-08-17,Zinc,Mineral,162,40.51,6562.62,0.12,0,Canada,Amazon,668415
2020-08-18,Ashwagandha,Herbal,147,24.32,3609.63,0.19,2,USA,Amazon,401280
2020-08-18,BCAA,Amino Acid,154,43.38,6642.48,0.01,1,UK,Amazon,715841
2020-08-18,Biotin,Vitamin,156,45.98,7196.5,0.19,2,UK,Amazon,758717
2020-08-18,Fish Oil,Omega,163,22.6,3622.07,0.22,1,Canada,Amazon,372853
2020-08-18,Iron Supplement,Mineral,161,19.55,3174.7,0.14,1,USA,Amazon,322528
2020-08-18,Magnesium,Mineral,147,21.25,2998.81,0.16,1,Canada,Amazon,350672
2020-08-18,Vitamin C,Vitamin,161,41.41,6683.09,0.17,3,USA,Amazon,683218
2020-08-18,Whey Protein,Protein,148,24.13,3578.2,0.19,1,Canada,Amazon,398091
2020-08-18,Zinc,Mineral,162,40.61,6576.27,0.12,0,Canada,Amazon,670041
2020-08-19,Ashwagandha,Herbal,148,25.5,3792.28,0.19,2,USA,Amazon,420668
2020-08-19,BCAA,Amino Acid,157,39.66,6124.24,0.02,2,UK,Amazon,654366
2020-08-19,Biotin,Vitamin,158,46.25,7344.61,0.19,2,UK,Amazon,763054
2020-08-19,Fish Oil,Omega,165,21.78,3528.45,0.22,1,Canada,Amazon,359358
2020-08-19,Iron Supplement,Mineral,161,19.34,3131.02,0.14,1,USA,Amazon,319057
2020-08-19,Magnesium,Mineral,146,21.56,3019.35,0.16,1,Canada,Amazon,355779
2020-08-19,Vitamin C,Vitamin,161,41.58,6715.93,0.17,3,USA,Amazon,686141
2020-08-19,Whey Protein,Protein,148,24.06,3567.09,0.19,1,Canada,Amazon,397021
2020-08-19,Zinc,Mineral,162,40.71,6589.91,0.12,0,Canada,Amazon,671668
2020-08-20,Ashwagandha,Herbal,148,26.67,3974.92,0.18,2,USA,Amazon,440055
2020-08-20,BCAA,Amino Acid,159,35.93,5606.0,0.02,2,UK,Amazon,592892
2020-08-20,Biotin,Vitamin,161,46.51,7492.73,0.2,2,UK,Amazon,767391
2020-08-20,Fish Oil,Omega,166,20.96,3434.84,0.22,1,Canada,Amazon,345864
2020-08-20,Iron Supplement,Mineral,160,19.13,3087.33,0.15,1,USA,Amazon,315586
2020-08-20,Magnesium,Mineral,145,21.87,3039.88,0.16,1,Canada,Amazon,360886
2020-08-20,Vitamin C,Vitamin,162,41.76,6748.77,0.17,3,USA,Amazon,689064
2020-08-20,Whey Protein,Protein,148,24.0,3555.98,0.19,1,Canada,Amazon,395951
2020-08-20,Zinc,Mineral,162,40.81,6603.56,0.12,0,Canada,Amazon,673294
2020-08-21,Ashwagandha,Herbal,149,27.85,4157.57,0.18,2,USA,Amazon,459442
2020-08-21,BCAA,Amino Acid,161,32.21,5087.76,0.02,2,UK,Amazon,531418
2020-08-21,Biotin,Vitamin,163,46.77,7640.85,0.2,3,UK,Amazon,771729
2020-08-21,Fish Oil,Omega,168,20.14,3341.22,0.22,1,Canada,Amazon,332369
2020-08-21,Iron Supplement,Mineral,160,18.92,3043.64,0.16,1,USA,Amazon,312115
2020-08-21,Magnesium,Mineral,144,22.18,3060.41,0.17,1,Canada,Amazon,365994
2020-08-21,Vitamin C,Vitamin,162,41.94,6781.61,0.17,3,USA,Amazon,691986
2020-08-21,Whey Protein,Protein,148,23.93,3544.87,0.19,1,Canada,Amazon,394881
2020-08-21,Zinc,Mineral,162,40.9,6617.2,0.12,0,Canada,Amazon,674921
2020-08-22,Ashwagandha,Herbal,149,29.02,4340.21,0.17,2,USA,Amazon,478830
2020-08-22,BCAA,Amino Acid,163,28.48,4569.52,0.02,2,UK,Amazon,469944
2020-08-22,Biotin,Vitamin,165,47.03,7788.97,0.21,3,UK,Amazon,776066
2020-08-22,Fish Oil,Omega,170,19.33,3247.6,0.22,1,Canada,Amazon,318874
2020-08-22,Iron Supplement,Mineral,159,18.71,2999.96,0.16,1,USA,Amazon,308644
2020-08-22,Magnesium,Mineral,143,22.49,3080.94,0.17,1,Canada,Amazon,371101
2020-08-22,Vitamin C,Vitamin,162,42.12,6814.46,0.17,3,USA,Amazon,694909
2020-08-22,Whey Protein,Protein,148,23.87,3533.76,0.19,1,Canada,Amazon,393811
2020-08-22,Zinc,Mineral,162,41.0,6630.85,0.12,0,Canada,Amazon,676547
2020-08-23,Ashwagandha,Herbal,150,30.2,4522.86,0.17,2,USA,Amazon,498218
2020-08-23,BCAA,Amino Acid,166,24.76,4051.28,0.03,3,UK,Amazon,408469
2020-08-23,Biotin,Vitamin,168,47.3,7937.08,0.21,3,UK,Amazon,780403
2020-08-23,Fish Oil,Omega,171,18.51,3153.99,0.22,1,Canada,Amazon,305380
2020-08-23,Iron Supplement,Mineral,159,18.5,2956.27,0.16,1,USA,Amazon,305173
2020-08-23,Magnesium,Mineral,142,22.8,3101.48,0.17,1,Canada,Amazon,376208
2020-08-23,Vitamin C,Vitamin,162,42.29,6847.3,0.17,3,USA,Amazon,697832
2020-08-23,Whey Protein,Protein,148,23.8,3522.65,0.19,1,Canada,Amazon,392742
2020-08-23,Zinc,Mineral,162,41.1,6644.49,0.13,0,Canada,Amazon,678174
2020-08-24,Ashwagandha,Herbal,150,31.37,4705.5,0.16,2,USA,Amazon,517605
2020-08-24,BCAA,Amino Acid,168,21.03,3533.04,0.03,3,UK,Amazon,346995
2020-08-24,Biotin,Vitamin,170,47.56,8085.2,0.22,3,USA,Amazon,784740
2020-08-24,Fish Oil,Omega,173,17.69,3060.37,0.22,1,Canada,Amazon,291885
2020-08-24,Iron Supplement,Mineral,158,18.28,2912.59,0.17,0,USA,Amazon,301702
